when_position,when_frequency,when_entailment,when_distance_from_publisher_date,when_accurate,score
0.6,0.9,0.3,0.8,0.4,0.04420141139392717
0.6,0.9,0.3,0.8,0.5,0.09633479204211534
0.6,0.9,0.3,0.8,0.6,0.06362189761746335
0.6,0.9,0.3,0.8,0.7,0.11990497393773093
0.6,0.9,0.3,0.8,0.8,0.06363178755992756
0.6,0.0,1.0,0.2,1.0,0.778468939060171
0.6,0.9,0.3,0.8,0.9,0.11603839899409163
0.6,0.9,0.3,0.8,1.0,0.06363178755992756
0.6,0.9,0.3,0.9,0.0,0.09237261803147523
0.6,0.9,0.3,0.9,0.1,0.044201411393926734
0.6,0.9,0.3,0.9,0.2,0.09652154562103925
0.6,0.9,0.3,0.9,0.3,0.044201411393926734
0.6,0.9,0.3,0.9,0.4,0.13172068742028512
0.6,0.9,0.3,0.9,0.5,0.044201411393926734
0.6,0.9,0.3,0.9,0.6,0.13172068742028512
0.6,0.9,0.3,0.9,0.7,0.06362189761746335
0.6,0.0,1.0,0.3,0.0,0.5860118612336129
0.6,0.9,0.3,0.9,0.8,0.1335806480860017
0.6,0.9,0.3,0.9,0.9,0.06362189761746335
0.6,0.9,0.3,0.9,1.0,0.12892966331393993
0.6,0.9,0.3,1.0,0.0,0.05013530184570355
0.6,0.9,0.3,1.0,0.1,0.09237261803147567
0.6,0.9,0.3,1.0,0.2,0.04617911248894669
0.6,0.9,0.3,1.0,0.3,0.09237261803147567
0.6,0.9,0.3,1.0,0.4,0.04420141139392717
0.6,0.9,0.3,1.0,0.5,0.09633479204211534
0.6,0.9,0.3,1.0,0.6,0.04420141139392717
0.6,0.0,1.0,0.3,0.1,0.6646032744733904
0.6,0.9,0.3,1.0,0.7,0.09661791277055501
0.6,0.9,0.3,1.0,0.8,0.06363178755992756
0.6,0.9,0.3,1.0,0.9,0.11603839899409163
0.6,0.9,0.3,1.0,1.0,0.05976521261628739
0.6,0.9,0.4,0.0,0.0,0.683438178076789
0.6,0.9,0.4,0.0,0.1,0.6181776158327228
0.6,0.9,0.4,0.0,0.2,0.7190124237161429
0.6,0.9,0.4,0.0,0.3,0.6476252327874941
0.6,0.9,0.4,0.0,0.4,0.7190124237161429
0.6,0.9,0.4,0.0,0.5,0.6476252327874941
0.6,0.0,1.0,0.3,0.2,0.6054323474571491
0.6,0.9,0.4,0.0,0.6,0.7177331218218268
0.6,0.9,0.4,0.0,0.7,0.6663228133483915
0.6,0.9,0.4,0.0,0.8,0.7218828174939057
0.6,0.9,0.4,0.0,0.9,0.6702888926476126
0.6,0.9,0.4,0.0,1.0,0.7031852369330083
0.6,0.9,0.4,0.1,0.0,0.6040932495610515
0.6,0.9,0.4,0.1,0.1,0.6509986588776268
0.6,0.9,0.4,0.1,0.2,0.6040932495610515
0.6,0.9,0.4,0.1,0.3,0.6509986588776268
0.6,0.9,0.4,0.1,0.4,0.6355185676108414
0.6,0.0,1.0,0.3,0.3,0.7346515700794428
0.6,0.9,0.4,0.1,0.5,0.6824239769274175
0.6,0.9,0.4,0.1,0.6,0.6502599588149829
0.6,0.9,0.4,0.1,0.7,0.7011215574883151
0.6,0.9,0.4,0.1,0.8,0.6502599588149829
0.6,0.9,0.4,0.1,0.9,0.7092334271710345
0.6,0.9,0.4,0.1,1.0,0.6355284575533056
0.6,0.9,0.4,0.2,0.0,0.6315781726540914
0.6,0.9,0.4,0.2,0.1,0.585420296395071
0.6,0.9,0.4,0.2,0.2,0.6551475864671917
0.6,0.9,0.4,0.2,0.3,0.5834425953000515
0.6,0.0,1.0,0.3,0.4,0.5981839865041921
0.6,0.9,0.4,0.2,0.4,0.6551475864671917
0.6,0.9,0.4,0.2,0.5,0.5834425953000515
0.6,0.9,0.4,0.2,0.6,0.6991810595521687
0.6,0.9,0.4,0.2,0.7,0.6335654939107397
0.6,0.9,0.4,0.2,0.8,0.6894432982947453
0.6,0.9,0.4,0.2,0.9,0.6375315732099608
0.6,0.9,0.4,0.2,1.0,0.670745717733847
0.6,0.9,0.4,0.3,0.0,0.5640221090765153
0.6,0.9,0.4,0.3,0.1,0.6315781726540907
0.6,0.9,0.4,0.3,0.2,0.5834425953000515
0.6,0.0,1.0,0.3,0.5,0.6689526354435733
0.6,0.0,0.1,0.0,0.2,0.6944213800004051
0.6,0.9,0.4,0.3,0.3,0.6509986588776268
0.6,0.9,0.4,0.3,0.4,0.5834425953000515
0.6,0.9,0.4,0.3,0.5,0.6509986588776268
0.6,0.9,0.4,0.3,0.6,0.5981839865041921
0.6,0.9,0.4,0.3,0.7,0.7011215574883151
0.6,0.9,0.4,0.3,0.8,0.6296093045539829
0.6,0.9,0.4,0.3,0.9,0.7092334271710345
0.6,0.9,0.4,0.3,1.0,0.6148778032923056
0.6,0.9,0.4,0.4,0.0,0.09237261803147523
0.6,0.9,0.4,0.4,0.1,0.04617911248894626
0.6,0.0,1.0,0.3,0.6,0.5981839865041921
0.6,0.9,0.4,0.4,0.2,0.1159420318445763
0.6,0.9,0.4,0.4,0.3,0.06362189761746335
0.6,0.9,0.4,0.4,0.4,0.1159420318445763
0.6,0.9,0.4,0.4,0.5,0.06362189761746335
0.6,0.9,0.4,0.4,0.6,0.1138087956756219
0.6,0.9,0.4,0.4,0.7,0.0823194781783613
0.6,0.9,0.4,0.4,0.8,0.11881242562233826
0.6,0.9,0.4,0.4,0.9,0.17792735160270765
0.6,0.9,0.4,0.4,1.0,0.1903990840793985
0.6,0.9,0.4,0.5,0.0,0.04420141139392717
0.6,0.0,1.0,0.3,0.7,0.6683150504951049
0.6,0.9,0.4,0.5,0.1,0.09237261803147567
0.6,0.9,0.4,0.5,0.2,0.04420141139392717
0.6,0.9,0.4,0.5,0.3,0.11179310425501186
0.6,0.9,0.4,0.5,0.4,0.06362189761746335
0.6,0.9,0.4,0.5,0.5,0.11179310425501186
0.6,0.9,0.4,0.5,0.6,0.06362189761746335
0.6,0.9,0.4,0.5,0.7,0.11179310425501186
0.6,0.9,0.4,0.5,0.8,0.0596657082607065
0.6,0.9,0.4,0.5,0.9,0.11990497393773093
0.6,0.9,0.4,0.5,1.0,0.06363178755992756
0.6,0.0,1.0,0.3,0.8,0.6297088089095637
0.6,0.9,0.4,0.6,0.0,0.09237261803147523
0.6,0.9,0.4,0.6,0.1,0.04617911248894626
0.6,0.9,0.4,0.6,0.2,0.09652154562103925
0.6,0.9,0.4,0.6,0.3,0.044201411393926734
0.6,0.9,0.4,0.6,0.4,0.1159420318445763
0.6,0.9,0.4,0.6,0.5,0.06362189761746335
0.6,0.9,0.4,0.6,0.6,0.1138087956756219
0.6,0.9,0.4,0.6,0.7,0.06362189761746335
0.6,0.9,0.4,0.6,0.8,0.11296436823340603
0.6,0.9,0.4,0.6,0.9,0.06758797691668442
0.6,0.0,1.0,0.3,0.9,0.6806644597321884
0.6,0.9,0.4,0.6,1.0,0.1314474119170473
0.6,0.9,0.4,0.7,0.0,0.04420141139392717
0.6,0.9,0.4,0.7,0.1,0.09237261803147567
0.6,0.9,0.4,0.7,0.2,0.04420141139392717
0.6,0.9,0.4,0.7,0.3,0.09237261803147567
0.6,0.9,0.4,0.7,0.4,0.04420141139392717
0.6,0.9,0.4,0.7,0.5,0.11179310425501186
0.6,0.9,0.4,0.7,0.6,0.06362189761746335
0.6,0.9,0.4,0.7,0.7,0.11179310425501186
0.6,0.9,0.4,0.7,0.8,0.0596657082607065
0.6,0.0,1.0,0.3,1.0,0.6350713693591078
0.6,0.9,0.4,0.7,0.9,0.11990497393773093
0.6,0.9,0.4,0.7,1.0,0.06363178755992756
0.6,0.9,0.4,0.8,0.0,0.09237261803147523
0.6,0.9,0.4,0.8,0.1,0.044201411393926734
0.6,0.9,0.4,0.8,0.2,0.09652154562103925
0.6,0.9,0.4,0.8,0.3,0.044201411393926734
0.6,0.9,0.4,0.8,0.4,0.09652154562103925
0.6,0.9,0.4,0.8,0.5,0.044201411393926734
0.6,0.9,0.4,0.8,0.6,0.09992133874611865
0.6,0.9,0.4,0.8,0.7,0.06362189761746335
0.6,0.0,1.0,0.4,0.0,0.09493576905362791
0.6,0.9,0.4,0.8,0.8,0.10011484506144076
0.6,0.9,0.4,0.8,0.9,0.06758797691668442
0.6,0.9,0.4,0.8,1.0,0.1314474119170473
0.6,0.9,0.4,0.9,0.0,0.04617911248894669
0.6,0.9,0.4,0.9,0.1,0.09237261803147567
0.6,0.9,0.4,0.9,0.2,0.04617911248894669
0.6,0.9,0.4,0.9,0.3,0.09237261803147567
0.6,0.9,0.4,0.9,0.4,0.04420141139392717
0.6,0.9,0.4,0.9,0.5,0.09237261803147567
0.6,0.9,0.4,0.9,0.6,0.04420141139392717
0.6,0.0,1.0,0.4,0.1,0.07014735290778214
0.6,0.9,0.4,0.9,0.7,0.11179310425501186
0.6,0.9,0.4,0.9,0.8,0.0596657082607065
0.6,0.9,0.4,0.9,0.9,0.11603839899409163
0.6,0.9,0.4,0.9,1.0,0.06363178755992756
0.6,0.9,0.4,1.0,0.0,0.09237261803147523
0.6,0.9,0.4,1.0,0.1,0.044201411393926734
0.6,0.9,0.4,1.0,0.2,0.09633479204211491
0.6,0.9,0.4,1.0,0.3,0.044201411393926734
0.6,0.9,0.4,1.0,0.4,0.09633479204211491
0.6,0.9,0.4,1.0,0.5,0.044201411393926734
0.6,0.0,1.0,0.4,0.2,0.1143562552771641
0.6,0.9,0.4,1.0,0.6,0.09420155587316051
0.6,0.9,0.4,1.0,0.7,0.044201411393926734
0.6,0.9,0.4,1.0,0.8,0.09606151653887712
0.6,0.9,0.4,1.0,0.9,0.06758797691668442
0.6,0.9,0.4,1.0,1.0,0.13126065833812298
0.6,0.9,0.5,0.0,0.0,0.6161999147377041
0.6,0.9,0.5,0.0,0.1,0.6834381780767882
0.6,0.9,0.5,0.0,0.2,0.6476252327874941
0.6,0.9,0.5,0.0,0.3,0.714863496126579
0.6,0.9,0.5,0.0,0.4,0.6476252327874941
0.6,0.0,1.0,0.4,0.3,0.08561164977456104
0.6,0.9,0.5,0.0,0.5,0.714863496126579
0.6,0.9,0.5,0.0,0.6,0.6623666239916347
0.6,0.9,0.5,0.0,0.7,0.7335610766874764
0.6,0.9,0.5,0.0,0.8,0.6623666239916347
0.6,0.9,0.5,0.0,0.9,0.741672946370196
0.6,0.9,0.5,0.0,1.0,0.6476351227299583
0.6,0.9,0.5,0.1,0.0,0.6509986588776276
0.6,0.9,0.5,0.1,0.1,0.606070950656071
0.6,0.9,0.5,0.1,0.2,0.6549608328882673
0.6,0.9,0.5,0.1,0.3,0.6040932495610515
0.6,0.0,1.0,0.4,0.4,0.09585133469243164
0.6,0.0,0.1,0.0,0.3,0.7100725618115076
0.6,0.9,0.5,0.1,0.4,0.6863861509380572
0.6,0.9,0.5,0.1,0.5,0.6355185676108414
0.6,0.9,0.5,0.1,0.6,0.6971653681315583
0.6,0.9,0.5,0.1,0.7,0.6542161481717398
0.6,0.9,0.5,0.1,0.8,0.6971653681315583
0.6,0.9,0.5,0.1,0.9,0.6542161481717398
0.6,0.9,0.5,0.1,1.0,0.7251429628941957
0.6,0.9,0.5,0.2,0.0,0.5640221090765153
0.6,0.9,0.5,0.2,0.1,0.6509986588776268
0.6,0.9,0.5,0.2,0.2,0.5834425953000515
0.6,0.0,1.0,0.4,0.5,0.07836328882160401
0.6,0.9,0.5,0.2,0.3,0.6509986588776268
0.6,0.9,0.5,0.2,0.4,0.5834425953000515
0.6,0.9,0.5,0.2,0.5,0.6509986588776268
0.6,0.9,0.5,0.2,0.6,0.6296093045539829
0.6,0.9,0.5,0.2,0.7,0.7011215574883151
0.6,0.9,0.5,0.2,0.8,0.6296093045539829
0.6,0.9,0.5,0.2,0.9,0.7092334271710345
0.6,0.9,0.5,0.2,1.0,0.6148778032923056
0.6,0.9,0.5,0.3,0.0,0.6315781726540914
0.6,0.9,0.5,0.3,0.1,0.5659998101715339
0.6,0.0,1.0,0.4,0.6,0.13288331962194416
0.6,0.9,0.5,0.3,0.2,0.6549608328882673
0.6,0.9,0.5,0.3,0.3,0.5834425953000515
0.6,0.9,0.5,0.3,0.4,0.6549608328882673
0.6,0.9,0.5,0.3,0.5,0.5834425953000515
0.6,0.9,0.5,0.3,0.6,0.6657400500817683
0.6,0.9,0.5,0.3,0.7,0.6335654939107397
0.6,0.9,0.5,0.3,0.8,0.6971653681315583
0.6,0.9,0.5,0.3,0.9,0.6335654939107397
0.6,0.9,0.5,0.3,1.0,0.7251429628941957
0.6,0.9,0.5,0.4,0.0,0.04420141139392717
0.6,0.0,1.0,0.4,0.7,0.07449671387796471
0.6,0.9,0.5,0.4,0.1,0.09237261803147567
0.6,0.9,0.5,0.4,0.2,0.06362189761746335
0.6,0.9,0.5,0.4,0.3,0.11179310425501186
0.6,0.9,0.5,0.4,0.4,0.06362189761746335
0.6,0.9,0.5,0.4,0.5,0.11179310425501186
0.6,0.9,0.5,0.4,0.6,0.06362189761746335
0.6,0.9,0.5,0.4,0.7,0.1304906848159098
0.6,0.9,0.5,0.4,0.8,0.07836328882160401
0.6,0.9,0.5,0.4,0.9,0.23275336846022637
0.6,0.9,0.5,0.4,1.0,0.15527358168505284
0.6,0.0,1.0,0.4,0.8,0.09516642921959091
0.6,0.9,0.5,0.5,0.0,0.09237261803147523
0.6,0.9,0.5,0.5,0.1,0.04617911248894626
0.6,0.9,0.5,0.5,0.2,0.09633479204211491
0.6,0.9,0.5,0.5,0.3,0.06362189761746335
0.6,0.9,0.5,0.5,0.4,0.11575527826565196
0.6,0.9,0.5,0.5,0.5,0.06362189761746335
0.6,0.9,0.5,0.5,0.6,0.1117931042550123
0.6,0.9,0.5,0.5,0.7,0.06362189761746335
0.6,0.9,0.5,0.5,0.8,0.10783691489825456
0.6,0.9,0.5,0.5,0.9,0.06362189761746335
0.6,0.0,1.0,0.4,0.9,0.17010458730231104
0.6,0.9,0.5,0.5,1.0,0.13126065833812298
0.6,0.9,0.5,0.6,0.0,0.04420141139392717
0.6,0.9,0.5,0.6,0.1,0.09237261803147567
0.6,0.9,0.5,0.6,0.2,0.04420141139392717
0.6,0.9,0.5,0.6,0.3,0.09237261803147567
0.6,0.9,0.5,0.6,0.4,0.06362189761746335
0.6,0.9,0.5,0.6,0.5,0.11179310425501186
0.6,0.9,0.5,0.6,0.6,0.06362189761746335
0.6,0.9,0.5,0.6,0.7,0.11179310425501186
0.6,0.9,0.5,0.6,0.8,0.0596657082607065
0.6,0.0,1.0,0.4,1.0,0.2512172971172806
0.6,0.9,0.5,0.6,0.9,0.11990497393773093
0.6,0.9,0.5,0.6,1.0,0.06363178755992756
0.6,0.9,0.5,0.7,0.0,0.09237261803147523
0.6,0.9,0.5,0.7,0.1,0.04617911248894626
0.6,0.9,0.5,0.7,0.2,0.09633479204211491
0.6,0.9,0.5,0.7,0.3,0.044201411393926734
0.6,0.9,0.5,0.7,0.4,0.09633479204211491
0.6,0.9,0.5,0.7,0.5,0.06362189761746335
0.6,0.9,0.5,0.7,0.6,0.1117931042550123
0.6,0.9,0.5,0.7,0.7,0.06362189761746335
0.6,0.0,1.0,0.5,0.0,0.04749358299012647
0.6,0.9,0.5,0.7,0.8,0.10783691489825456
0.6,0.9,0.5,0.7,0.9,0.06362189761746335
0.6,0.9,0.5,0.7,1.0,0.13126065833812298
0.6,0.9,0.5,0.8,0.0,0.04617911248894669
0.6,0.9,0.5,0.8,0.1,0.09237261803147567
0.6,0.9,0.5,0.8,0.2,0.04617911248894669
0.6,0.9,0.5,0.8,0.3,0.09237261803147567
0.6,0.9,0.5,0.8,0.4,0.04420141139392717
0.6,0.9,0.5,0.8,0.5,0.09237261803147567
0.6,0.9,0.5,0.8,0.6,0.06362189761746335
0.6,0.0,1.0,0.5,0.1,0.0462986317209605
0.6,0.9,0.5,0.8,0.7,0.11179310425501186
0.6,0.9,0.5,0.8,0.8,0.0596657082607065
0.6,0.9,0.5,0.8,0.9,0.11990497393773093
0.6,0.9,0.5,0.8,1.0,0.06363178755992756
0.6,0.9,0.5,0.9,0.0,0.09237261803147523
0.6,0.9,0.5,0.9,0.1,0.044201411393926734
0.6,0.9,0.5,0.9,0.2,0.09652154562103925
0.6,0.9,0.5,0.9,0.3,0.044201411393926734
0.6,0.9,0.5,0.9,0.4,0.09652154562103925
0.6,0.9,0.5,0.9,0.5,0.044201411393926734
0.6,0.0,1.0,0.5,0.2,0.04749358299012647
0.6,0.9,0.5,0.9,0.6,0.09255937161039957
0.6,0.9,0.5,0.9,0.7,0.06362189761746335
0.6,0.9,0.5,0.9,0.8,0.1080236684771789
0.6,0.9,0.5,0.9,0.9,0.06362189761746335
0.6,0.9,0.5,0.9,1.0,0.09624827011780145
0.6,0.9,0.5,1.0,0.0,0.04617911248894669
0.6,0.9,0.5,1.0,0.1,0.09255937161040001
0.6,0.9,0.5,1.0,0.2,0.04617911248894669
0.6,0.9,0.5,1.0,0.3,0.09255937161040001
0.6,0.9,0.5,1.0,0.4,0.04420154377658517
0.6,0.0,1.0,0.5,0.3,0.09696207038698569
0.6,0.0,0.1,0.0,0.4,0.7488339077611715
0.6,0.9,0.5,1.0,0.5,0.09255937161040001
0.6,0.9,0.5,1.0,0.6,0.04420154377658517
0.6,0.9,0.5,1.0,0.7,0.09255937161040001
0.6,0.9,0.5,1.0,0.8,0.0596658406433645
0.6,0.9,0.5,1.0,0.9,0.11622515257301597
0.6,0.9,0.5,1.0,1.0,0.06363191994258556
0.6,0.9,0.6,0.0,0.0,0.6836249316557134
0.6,0.9,0.6,0.0,0.1,0.6181777482153816
0.6,0.9,0.6,0.0,0.2,0.7150502497055032
0.6,0.9,0.6,0.0,0.3,0.6476253651701529
0.6,0.0,1.0,0.5,0.4,0.05985246183963083
0.6,0.9,0.6,0.0,0.4,0.7150502497055032
0.6,0.9,0.6,0.0,0.5,0.6476253651701529
0.6,0.9,0.6,0.0,0.6,0.7276584047406903
0.6,0.9,0.6,0.0,0.7,0.6663229457310504
0.6,0.9,0.6,0.0,0.8,0.7276584047406903
0.6,0.9,0.6,0.0,0.9,0.6663229457310504
0.6,0.9,0.6,0.0,1.0,0.7170726938625115
0.6,0.9,0.6,0.1,0.0,0.6040933819437103
0.6,0.9,0.6,0.1,0.1,0.6511854124565511
0.6,0.9,0.6,0.1,0.2,0.6040933819437103
0.6,0.0,1.0,0.5,0.5,0.07715375413153328
0.6,0.9,0.6,0.1,0.3,0.6511854124565511
0.6,0.9,0.6,0.1,0.4,0.6355186999935002
0.6,0.9,0.6,0.1,0.5,0.6826107305063419
0.6,0.9,0.6,0.1,0.6,0.6502600911976409
0.6,0.9,0.6,0.1,0.7,0.7013083110672395
0.6,0.9,0.6,0.1,0.8,0.6502600911976409
0.6,0.9,0.6,0.1,0.9,0.705270485077879
0.6,0.9,0.6,0.1,1.0,0.6355285899359644
0.6,0.9,0.6,0.2,0.0,0.6317649262330158
0.6,0.9,0.6,0.2,0.1,0.5854204287777289
0.6,0.0,1.0,0.5,0.6,0.05985246183963083
0.6,0.9,0.6,0.2,0.2,0.651185412456552
0.6,0.9,0.6,0.2,0.3,0.5834427276827094
0.6,0.9,0.6,0.2,0.4,0.651185412456552
0.6,0.9,0.6,0.2,0.5,0.5834427276827094
0.6,0.9,0.6,0.2,0.6,0.695218885541529
0.6,0.9,0.6,0.2,0.7,0.6335656262933977
0.6,0.9,0.6,0.2,0.8,0.695218885541529
0.6,0.9,0.6,0.2,0.9,0.6335656262933977
0.6,0.9,0.6,0.2,1.0,0.6846331746633502
0.6,0.9,0.6,0.3,0.0,0.5640222414591741
0.6,0.0,1.0,0.5,0.7,0.07898659726179992
0.6,0.9,0.6,0.3,0.1,0.631764926233015
0.6,0.9,0.6,0.3,0.2,0.5834427276827103
0.6,0.9,0.6,0.3,0.3,0.6511854124565511
0.6,0.9,0.6,0.3,0.4,0.5834427276827103
0.6,0.9,0.6,0.3,0.5,0.6511854124565511
0.6,0.9,0.6,0.3,0.6,0.598184118886851
0.6,0.9,0.6,0.3,0.7,0.7013083110672395
0.6,0.9,0.6,0.3,0.8,0.6296094369366408
0.6,0.9,0.6,0.3,0.9,0.7013083110672395
0.6,0.9,0.6,0.3,1.0,0.6148779356749644
0.6,0.0,1.0,0.5,0.8,0.05995196619521172
0.6,0.9,0.6,0.4,0.0,0.09255937161039957
0.6,0.9,0.6,0.4,0.1,0.04617924487160512
0.6,0.9,0.6,0.4,0.2,0.11197985783393663
0.6,0.9,0.6,0.4,0.3,0.06362203000012179
0.6,0.9,0.6,0.4,0.4,0.11197985783393663
0.6,0.9,0.6,0.4,0.5,0.06362203000012179
0.6,0.9,0.6,0.4,0.6,0.10984662166498223
0.6,0.9,0.6,0.4,0.7,0.08231961056102016
0.6,0.9,0.6,0.4,0.8,0.12458801286912287
0.6,0.9,0.6,0.4,0.9,0.17396140468614502
0.6,0.0,1.0,0.5,0.9,0.09133600649888338
0.6,0.9,0.6,0.4,1.0,0.20815311595254107
0.6,0.9,0.6,0.5,0.0,0.04420154377658517
0.6,0.9,0.6,0.5,0.1,0.09255937161040001
0.6,0.9,0.6,0.5,0.2,0.04420154377658517
0.6,0.9,0.6,0.5,0.3,0.11197985783393619
0.6,0.9,0.6,0.5,0.4,0.06362203000012222
0.6,0.9,0.6,0.5,0.5,0.11197985783393619
0.6,0.9,0.6,0.5,0.6,0.06362203000012222
0.6,0.9,0.6,0.5,0.7,0.11197985783393619
0.6,0.9,0.6,0.5,0.8,0.0596658406433645
0.6,0.0,1.0,0.5,1.0,0.06512777306583183
0.6,0.9,0.6,0.5,0.9,0.11197985783393619
0.6,0.9,0.6,0.5,1.0,0.06363191994258556
0.6,0.9,0.6,0.6,0.0,0.09255937161039957
0.6,0.9,0.6,0.6,0.1,0.04617924487160512
0.6,0.9,0.6,0.6,0.2,0.09255937161039957
0.6,0.9,0.6,0.6,0.3,0.044201543776585604
0.6,0.9,0.6,0.6,0.4,0.11197985783393663
0.6,0.9,0.6,0.6,0.5,0.06362203000012179
0.6,0.9,0.6,0.6,0.6,0.10984662166498223
0.6,0.9,0.6,0.6,0.7,0.06362203000012179
0.6,0.0,1.0,0.6,0.0,0.04234244236420364
0.6,0.9,0.6,0.6,0.8,0.1058904323082245
0.6,0.9,0.6,0.6,0.9,0.06362203000012179
0.6,0.9,0.6,0.6,1.0,0.1101357270473047
0.6,0.9,0.6,0.7,0.0,0.04420154377658517
0.6,0.9,0.6,0.7,0.1,0.09255937161040001
0.6,0.9,0.6,0.7,0.2,0.04420154377658517
0.6,0.9,0.6,0.7,0.3,0.09255937161040001
0.6,0.9,0.6,0.7,0.4,0.04420154377658517
0.6,0.9,0.6,0.7,0.5,0.11197985783393619
0.6,0.9,0.6,0.7,0.6,0.06362203000012222
0.6,0.0,1.0,0.6,0.1,0.05144977234688377
0.6,0.9,0.6,0.7,0.7,0.11197985783393619
0.6,0.9,0.6,0.7,0.8,0.0596658406433645
0.6,0.9,0.6,0.7,0.9,0.11197985783393619
0.6,0.9,0.6,0.7,1.0,0.06363191994258556
0.6,0.9,0.6,0.8,0.0,0.09255937161039957
0.6,0.9,0.6,0.8,0.1,0.044201543776585604
0.6,0.9,0.6,0.8,0.2,0.09255937161039957
0.6,0.9,0.6,0.8,0.3,0.044201543776585604
0.6,0.9,0.6,0.8,0.4,0.09255937161039957
0.6,0.9,0.6,0.8,0.5,0.044201543776585604
0.6,0.0,1.0,0.6,0.2,0.04234244236420364
0.6,0.0,0.1,0.0,0.5,0.8532507971120764
0.6,0.9,0.6,0.8,0.6,0.10984662166498223
0.6,0.9,0.6,0.8,0.7,0.06362203000012179
0.6,0.9,0.6,0.8,0.8,0.1058904323082245
0.6,0.9,0.6,0.8,0.9,0.06362203000012179
0.6,0.9,0.6,0.8,1.0,0.1101357270473047
0.6,0.9,0.6,0.9,0.0,0.04617924487160469
0.6,0.9,0.6,0.9,0.1,0.09255937161040001
0.6,0.9,0.6,0.9,0.2,0.04617924487160469
0.6,0.9,0.6,0.9,0.3,0.09255937161040001
0.6,0.9,0.6,0.9,0.4,0.04420154377658517
0.6,0.0,1.0,0.6,0.3,0.040245222037169445
0.6,0.9,0.6,0.9,0.5,0.09255937161040001
0.6,0.9,0.6,0.9,0.6,0.04420154377658517
0.6,0.9,0.6,0.9,0.7,0.1098466216649818
0.6,0.9,0.6,0.9,0.8,0.0596658406433645
0.6,0.9,0.6,0.9,0.9,0.1098466216649818
0.6,0.9,0.6,0.9,1.0,0.06363191994258556
0.6,0.9,0.6,1.0,0.0,0.09042613544144516
0.6,0.9,0.6,1.0,0.1,0.044201543776585604
0.6,0.9,0.6,1.0,0.2,0.09042613544144516
0.6,0.9,0.6,1.0,0.3,0.044201543776585604
0.6,0.0,1.0,0.6,0.4,0.07715375413153328
0.6,0.9,0.6,1.0,0.4,0.09042613544144516
0.6,0.9,0.6,1.0,0.5,0.044201543776585604
0.6,0.9,0.6,1.0,0.6,0.09042613544144516
0.6,0.9,0.6,1.0,0.7,0.044201543776585604
0.6,0.9,0.6,1.0,0.8,0.09200297537872125
0.6,0.9,0.6,1.0,0.9,0.06362203000012179
0.6,0.9,0.6,1.0,1.0,0.09624827011780145
0.6,0.9,0.7,0.0,0.0,0.616200047120363
0.6,0.9,0.7,0.0,0.1,0.6814916954867589
0.6,0.9,0.7,0.0,0.2,0.6476253651701529
0.6,0.0,1.0,0.6,0.5,0.0596657082607065
0.6,0.9,0.7,0.0,0.3,0.7129170135365497
0.6,0.9,0.7,0.0,0.4,0.6476253651701529
0.6,0.9,0.7,0.0,0.5,0.7129170135365497
0.6,0.9,0.7,0.0,0.6,0.6623667563742935
0.6,0.9,0.7,0.0,0.7,0.7316145940974472
0.6,0.9,0.7,0.0,0.8,0.6623667563742935
0.6,0.9,0.7,0.0,0.9,0.7316145940974472
0.6,0.9,0.7,0.0,1.0,0.6476352551126171
0.6,0.9,0.7,0.1,0.0,0.6490521762875985
0.6,0.9,0.7,0.1,0.1,0.606071083038729
0.6,0.0,1.0,0.6,0.6,0.12831046819476968
0.6,0.9,0.7,0.1,0.2,0.6490521762875985
0.6,0.9,0.7,0.1,0.3,0.6040933819437094
0.6,0.9,0.7,0.1,0.4,0.6804774943373884
0.6,0.9,0.7,0.1,0.5,0.6355186999935002
0.6,0.9,0.7,0.1,0.6,0.695218885541529
0.6,0.9,0.7,0.1,0.7,0.6542162805543977
0.6,0.9,0.7,0.1,0.8,0.695218885541529
0.6,0.9,0.7,0.1,0.9,0.6542162805543977
0.6,0.9,0.7,0.1,1.0,0.6846331746633502
0.6,0.9,0.7,0.2,0.0,0.5640222414591741
0.6,0.0,1.0,0.6,0.7,0.05579913331706633
0.6,0.9,0.7,0.2,0.1,0.6490521762875976
0.6,0.9,0.7,0.2,0.2,0.5834427276827103
0.6,0.9,0.7,0.2,0.3,0.6490521762875976
0.6,0.9,0.7,0.2,0.4,0.5834427276827103
0.6,0.9,0.7,0.2,0.5,0.6490521762875976
0.6,0.9,0.7,0.2,0.6,0.6296094369366408
0.6,0.9,0.7,0.2,0.7,0.6991750748982859
0.6,0.9,0.7,0.2,0.8,0.6296094369366408
0.6,0.9,0.7,0.2,0.9,0.6991750748982859
0.6,0.9,0.7,0.2,1.0,0.6148779356749644
0.6,0.0,1.0,0.6,0.8,0.0764688486586934
0.6,0.9,0.7,0.3,0.0,0.6296316900640623
0.6,0.9,0.7,0.3,0.1,0.5659999425541928
0.6,0.9,0.7,0.3,0.2,0.6490521762875985
0.6,0.9,0.7,0.3,0.3,0.5834427276827094
0.6,0.9,0.7,0.3,0.4,0.6490521762875985
0.6,0.9,0.7,0.3,0.5,0.5834427276827094
0.6,0.9,0.7,0.3,0.6,0.6637935674917391
0.6,0.9,0.7,0.3,0.7,0.6335656262933977
0.6,0.9,0.7,0.3,0.8,0.695218885541529
0.6,0.9,0.7,0.3,0.9,0.6335656262933977
