position,frequency,entailment,distance_from_publisher_date,accurate,score
1.0,0.0,0.3,0.9,0.1,0.02354739471319031
1.0,0.0,0.3,0.9,0.2,0.03352551243012332
1.0,0.0,0.3,0.9,0.3,0.017469684555778804
1.0,0.0,0.3,0.9,0.4,0.019128307712641672
0.1,0.0,0.3,0.0,0.9,0.9067862820197244
1.0,0.0,0.3,0.9,0.5,0.0008609419022244074
1.0,0.0,0.3,0.9,0.6,0.03705009708714974
1.0,0.0,0.3,0.9,0.7,0.07344131017401466
1.0,0.0,0.3,0.9,0.8,0.0684187186662303
1.0,0.0,0.3,0.9,0.9,0.08885417633654423
1.0,0.0,0.3,0.9,1.0,0.15087454869557657
1.0,0.0,0.3,1.0,0.0,0.019445990952984795
1.0,0.0,0.3,1.0,0.1,0.03960322258753483
1.0,0.0,0.3,1.0,0.2,0.017469684555778804
1.0,0.0,0.3,1.0,0.3,0.03352551243012332
0.1,0.0,0.3,0.0,1.0,0.8904757366482027
0.0,0.1,0.3,0.1,0.1,0.05693406114377144
1.0,0.0,0.3,1.0,0.4,0.003072479838297154
1.0,0.0,0.3,1.0,0.5,0.016916769776568925
1.0,0.0,0.3,1.0,0.6,0.0008609419022244074
1.0,0.0,0.3,1.0,0.7,0.08949713804835918
1.0,0.0,0.3,1.0,0.8,0.052362890791886677
1.0,0.0,0.3,1.0,0.9,0.10491000421088874
1.0,0.0,0.3,1.0,1.0,0.13481872082123206
1.0,0.1,0.3,0.0,0.0,0.7185284975349127
1.0,0.1,0.3,0.0,0.1,0.7016341842100368
1.0,0.1,0.3,0.0,0.2,0.7205929695840742
0.1,0.0,0.3,0.1,0.0,0.045258612477734626
1.0,0.1,0.3,0.0,0.3,0.6930476987311851
1.0,0.1,0.3,0.0,0.4,0.7353234170152382
1.0,0.1,0.3,0.0,0.5,0.7244306262336855
1.0,0.1,0.3,0.0,0.6,0.7763203244595045
1.0,0.1,0.3,0.0,0.7,0.8242267473906301
1.0,0.1,0.3,0.0,0.8,0.8249578852339712
1.0,0.1,0.3,0.0,0.9,0.8756487246447512
1.0,0.1,0.3,0.0,1.0,0.9990284729813341
1.0,0.1,0.3,0.1,0.0,0.6931845400801147
1.0,0.1,0.3,0.1,0.1,0.6992658817450921
0.1,0.0,0.3,0.1,0.1,0.0608825475940357
1.0,0.1,0.3,0.1,0.2,0.6779034059100557
1.0,0.1,0.3,0.1,0.3,0.6732221482699878
1.0,0.1,0.3,0.1,0.4,0.6660994461235763
1.0,0.1,0.3,0.1,0.5,0.7205608311890391
1.0,0.1,0.3,0.1,0.6,0.7118795783435582
1.0,0.1,0.3,0.1,0.7,0.7771485069656456
1.0,0.1,0.3,0.1,0.8,0.7118795783435582
1.0,0.1,0.3,0.1,0.9,0.8203569523459837
1.0,0.1,0.3,0.1,1.0,0.8777366342171382
1.0,0.1,0.3,0.2,0.0,0.6950338294563985
0.1,0.0,0.3,0.1,0.2,0.04916602254135915
1.0,0.1,0.3,0.2,0.1,0.654072089053624
1.0,0.1,0.3,0.2,0.2,0.6730308744276614
1.0,0.1,0.3,0.2,0.3,0.65359727523612
1.0,0.1,0.3,0.2,0.4,0.6638370787806702
1.0,0.1,0.3,0.2,0.5,0.6683571541616471
1.0,0.1,0.3,0.2,0.6,0.677038407007128
1.0,0.1,0.3,0.2,0.7,0.7575236339317778
1.0,0.1,0.3,0.2,0.8,0.7096172110006522
1.0,0.1,0.3,0.2,0.9,0.7575236339317778
1.0,0.1,0.3,0.2,1.0,0.8754742668742322
0.1,0.0,0.3,0.1,0.3,0.14847685121229395
1.0,0.1,0.3,0.3,0.0,0.6581734928138291
1.0,0.1,0.3,0.3,0.1,0.6642548344788065
1.0,0.1,0.3,0.3,0.2,0.662285149533019
1.0,0.1,0.3,0.3,0.3,0.6622785280816009
1.0,0.1,0.3,0.3,0.4,0.6551558259351894
1.0,0.1,0.3,0.3,0.5,0.6616255408445985
1.0,0.1,0.3,0.3,0.6,0.6683571541616471
1.0,0.1,0.3,0.3,0.7,0.7336260827837344
1.0,0.1,0.3,0.3,0.8,0.6683571541616471
1.0,0.1,0.3,0.3,0.9,0.7310649760980449
0.1,0.0,0.3,0.1,0.4,0.17811453652384351
1.0,0.1,0.3,0.3,1.0,0.7884446579691993
1.0,0.1,0.3,0.4,0.0,0.6443194785387671
1.0,0.1,0.3,0.4,0.1,0.6475584925244722
1.0,0.1,0.3,0.4,0.2,0.6618426417098596
1.0,0.1,0.3,0.4,0.3,0.6470836787069681
1.0,0.1,0.3,0.4,0.4,0.6413677268349673
1.0,0.1,0.3,0.4,0.5,0.6464306914699656
1.0,0.1,0.3,0.4,0.6,0.6353848997987622
1.0,0.1,0.3,0.4,0.7,0.6832913227298878
1.0,0.1,0.3,0.4,0.8,0.6353848997987622
0.1,0.0,0.3,0.1,0.5,0.517123867204989
1.0,0.1,0.3,0.4,0.9,0.6832913227298878
1.0,0.1,0.3,0.4,1.0,0.7908059227713112
1.0,0.1,0.3,0.5,0.0,0.6154708783415999
1.0,0.1,0.3,0.5,0.1,0.6376079106390737
1.0,0.1,0.3,0.5,0.2,0.6351293918346758
1.0,0.1,0.3,0.5,0.3,0.6206250208732352
1.0,0.1,0.3,0.5,0.4,0.5814908726777752
1.0,0.1,0.3,0.5,0.5,0.6199720336362327
1.0,0.1,0.3,0.5,0.6,0.610647956320784
1.0,0.1,0.3,0.5,0.7,0.6919725755753687
0.1,0.0,0.3,0.1,0.6,0.5212355239241789
1.0,0.1,0.3,0.5,0.8,0.610647956320784
1.0,0.1,0.3,0.5,0.9,0.6919725755753687
1.0,0.1,0.3,0.5,1.0,0.7332965668140258
1.0,0.1,0.3,0.6,0.0,0.06766836237670558
1.0,0.1,0.3,0.6,0.1,0.037328522558820666
1.0,0.1,0.3,0.6,0.2,0.06569205597949959
1.0,0.1,0.3,0.6,0.3,0.056987036051897026
1.0,0.1,0.3,0.6,0.4,0.06732677481239369
1.0,0.1,0.3,0.6,0.5,0.040378293398342625
1.0,0.1,0.3,0.6,0.6,0.08107099229287193
0.1,0.0,0.3,0.1,0.7,0.5212355239241789
1.0,0.1,0.3,0.6,0.7,0.10823820052208073
1.0,0.1,0.3,0.6,0.8,0.0964838584554015
1.0,0.1,0.3,0.6,0.9,0.10823820052208073
1.0,0.1,0.3,0.6,1.0,0.17913329697052974
1.0,0.1,0.3,0.7,0.0,0.041429926319025735
1.0,0.1,0.3,0.7,0.1,0.06356695861650051
1.0,0.1,0.3,0.7,0.2,0.04095511250152127
1.0,0.1,0.3,0.7,0.3,0.06159065221929452
1.0,0.1,0.3,0.7,0.4,0.04258983133441537
1.0,0.1,0.3,0.7,0.5,0.06511523687632094
0.1,0.0,0.3,0.1,0.8,0.5212355239241789
1.0,0.1,0.3,0.7,0.6,0.05633404881489361
1.0,0.1,0.3,0.7,0.7,0.13297514400005994
1.0,0.1,0.3,0.7,0.8,0.07174691497742318
1.0,0.1,0.3,0.7,0.9,0.13297514400005994
1.0,0.1,0.3,0.7,1.0,0.15420274500676945
1.0,0.1,0.3,0.8,0.0,0.06766836237670558
1.0,0.1,0.3,0.8,0.1,0.037328522558820666
1.0,0.1,0.3,0.8,0.2,0.06569205597949959
1.0,0.1,0.3,0.8,0.3,0.03685370874131621
1.0,0.1,0.3,0.8,0.4,0.047193447501812875
0.1,0.0,0.3,0.1,0.9,0.5212355239241789
0.0,0.1,0.3,0.1,0.2,0.16967470914416333
1.0,0.1,0.3,0.8,0.5,0.040378293398342625
1.0,0.1,0.3,0.8,0.6,0.08107099229287193
1.0,0.1,0.3,0.8,0.7,0.09282533435955116
1.0,0.1,0.3,0.8,0.8,0.0964838584554015
1.0,0.1,0.3,0.8,0.9,0.10823820052208073
1.0,0.1,0.3,0.8,1.0,0.17913329697052974
1.0,0.1,0.3,0.9,0.0,0.022046039375335898
1.0,0.1,0.3,0.9,0.1,0.04418307167281023
1.0,0.1,0.3,0.9,0.2,0.021571225557831437
1.0,0.1,0.3,0.9,0.3,0.04220676527560424
0.1,0.0,0.3,0.1,1.0,0.5332966293009296
1.0,0.1,0.3,0.9,0.4,0.0030726170801442677
1.0,0.1,0.3,0.9,0.5,0.02559802262204984
1.0,0.1,0.3,0.9,0.6,0.02099440645465234
1.0,0.1,0.3,0.9,0.7,0.09817839089384009
1.0,0.1,0.3,0.9,0.8,0.05236302803373289
1.0,0.1,0.3,0.9,0.9,0.11359125705636966
1.0,0.1,0.3,0.9,1.0,0.13481885806307917
1.0,0.1,0.3,1.0,0.0,0.04828447543301574
1.0,0.1,0.3,1.0,0.1,0.01794463561513038
1.0,0.1,0.3,1.0,0.2,0.046308169035809754
0.1,0.0,0.3,0.2,0.0,0.05333826840335754
1.0,0.1,0.3,1.0,0.3,0.01746982179762592
1.0,0.1,0.3,1.0,0.4,0.027809560558122587
1.0,0.1,0.3,1.0,0.5,0.0008610791440715216
1.0,0.1,0.3,1.0,0.6,0.02559802262204984
1.0,0.1,0.3,1.0,0.7,0.07344144741586177
1.0,0.1,0.3,1.0,0.8,0.07709997151171122
1.0,0.1,0.3,1.0,0.9,0.08885431357839134
1.0,0.1,0.3,1.0,1.0,0.15974941002684037
1.0,0.2,0.3,0.0,0.0,0.7263174505028406
1.0,0.2,0.3,0.0,0.1,0.7431672518923003
0.1,0.0,0.3,0.2,0.1,0.031300359959044524
1.0,0.2,0.3,0.0,0.2,0.7263174505028406
1.0,0.2,0.3,0.0,0.3,0.7190998248144016
1.0,0.2,0.3,0.0,0.4,0.7152377980012616
1.0,0.2,0.3,0.0,0.5,0.7331117418373192
1.0,0.2,0.3,0.0,0.6,0.7244306262336855
1.0,0.2,0.3,0.0,0.7,0.8329078629942639
1.0,0.2,0.3,0.0,0.8,0.7676390716140236
1.0,0.2,0.3,0.0,0.9,0.8815454237687305
1.0,0.2,0.3,0.0,1.0,0.9417096593613866
1.0,0.2,0.3,0.1,0.0,0.706594919524953
0.1,0.0,0.3,0.2,0.2,0.09433856093149852
1.0,0.2,0.3,0.1,0.1,0.7178234316793494
1.0,0.2,0.3,0.1,0.2,0.6825274924470545
1.0,0.2,0.3,0.1,0.3,0.688606554595297
1.0,0.2,0.3,0.1,0.4,0.6773907258666984
1.0,0.2,0.3,0.1,0.5,0.7118795783435582
1.0,0.2,0.3,0.1,0.6,0.7205606939471929
1.0,0.2,0.3,0.1,0.7,0.7684672541201647
1.0,0.2,0.3,0.1,0.8,0.7637691393275302
1.0,0.2,0.3,0.1,0.9,0.7684672541201647
1.0,0.2,0.3,0.1,1.0,0.886417749820772
0.1,0.0,0.3,0.2,0.3,0.0593931426601102
1.0,0.2,0.3,0.2,0.0,0.686767091791829
1.0,0.2,0.3,0.2,0.1,0.6756409013253035
1.0,0.2,0.3,0.2,0.2,0.6626996647139305
1.0,0.2,0.3,0.2,0.3,0.6689899587394481
1.0,0.2,0.3,0.2,0.4,0.6391001353026919
1.0,0.2,0.3,0.2,0.5,0.6616254036027513
1.0,0.2,0.3,0.2,0.6,0.6523014635291496
1.0,0.2,0.3,0.2,0.7,0.7662047495354116
1.0,0.2,0.3,0.2,0.8,0.684880267522674
1.0,0.2,0.3,0.2,0.9,0.7662047495354116
0.1,0.0,0.3,0.2,0.4,0.19090339745387425
1.0,0.2,0.3,0.2,1.0,0.8077224865016986
1.0,0.2,0.3,0.3,0.0,0.6715838722586674
1.0,0.2,0.3,0.3,0.1,0.6467924383699816
1.0,0.2,0.3,0.3,0.2,0.6715838722586674
1.0,0.2,0.3,0.3,0.3,0.6416429883638277
1.0,0.2,0.3,0.3,0.4,0.6638369415388231
1.0,0.2,0.3,0.3,0.5,0.6368885973666201
1.0,0.2,0.3,0.3,0.6,0.6770382697652809
1.0,0.2,0.3,0.3,0.7,0.7088891393057561
1.0,0.2,0.3,0.3,0.8,0.6418983590860671
0.1,0.0,0.3,0.2,0.5,0.2289933927294622
1.0,0.2,0.3,0.3,0.9,0.7063280326200665
1.0,0.2,0.3,0.3,1.0,0.7971257735728331
1.0,0.2,0.3,0.4,0.0,0.6160884854636128
1.0,0.2,0.3,0.4,0.1,0.6691273047961516
1.0,0.2,0.3,0.4,0.2,0.6362218127741937
1.0,0.2,0.3,0.4,0.3,0.6624763622102962
1.0,0.2,0.3,0.4,0.4,0.6166307833569891
1.0,0.2,0.3,0.4,0.5,0.6199718963943855
1.0,0.2,0.3,0.4,0.6,0.610647956320784
1.0,0.2,0.3,0.4,0.7,0.6919724383335216
0.1,0.0,0.3,0.2,0.6,0.23310504944865207
1.0,0.2,0.3,0.4,0.8,0.610647956320784
1.0,0.2,0.3,0.4,0.9,0.6919724383335216
1.0,0.2,0.3,0.4,1.0,0.76587537080755
1.0,0.2,0.3,0.5,0.0,0.640217937536715
1.0,0.2,0.3,0.5,0.1,0.6201455145302488
1.0,0.2,0.3,0.5,0.2,0.6299303650503009
1.0,0.2,0.3,0.5,0.3,0.5999894811554619
1.0,0.2,0.3,0.5,0.4,0.6062276789139064
1.0,0.2,0.3,0.5,0.5,0.5952350901582544
1.0,0.2,0.3,0.5,0.6,0.6199718963943855
0.1,0.0,0.3,0.2,0.7,0.5299167767696608
1.0,0.2,0.3,0.5,0.7,0.6672356320973903
1.0,0.2,0.3,0.5,0.8,0.6353847625569151
1.0,0.2,0.3,0.5,0.9,0.6672356320973903
1.0,0.2,0.3,0.5,1.0,0.7526675849528307
1.0,0.2,0.3,0.6,0.0,0.042694310656147365
1.0,0.2,0.3,0.6,0.1,0.07495302546299665
1.0,0.2,0.3,0.6,0.2,0.04204753344103868
1.0,0.2,0.3,0.6,0.3,0.08843541018772252
1.0,0.2,0.3,0.6,0.4,0.04258983133441537
1.0,0.2,0.3,0.6,0.5,0.06511509963447383
0.1,0.0,0.3,0.2,0.8,0.5299167767696608
0.0,0.1,0.3,0.1,0.3,0.14041670804283984
1.0,0.2,0.3,0.6,0.6,0.05633404881489361
1.0,0.2,0.3,0.6,0.7,0.13297500675821283
1.0,0.2,0.3,0.6,0.8,0.07174691497742318
1.0,0.2,0.3,0.6,0.9,0.13297500675821283
1.0,0.2,0.3,0.6,1.0,0.14883695690944276
1.0,0.2,0.3,0.7,0.0,0.07154277361146842
1.0,0.2,0.3,0.7,0.1,0.04610456250767514
1.0,0.2,0.3,0.7,0.2,0.06420067911693574
1.0,0.2,0.3,0.7,0.3,0.04095511250152127
1.0,0.2,0.3,0.7,0.4,0.06732663757054658
0.1,0.0,0.3,0.2,0.9,0.5299167767696608
1.0,0.2,0.3,0.7,0.5,0.040378293398342625
1.0,0.2,0.3,0.7,0.6,0.08107085505102482
1.0,0.2,0.3,0.7,0.7,0.09282533435955116
1.0,0.2,0.3,0.7,0.8,0.09648372121355438
1.0,0.2,0.3,0.7,0.9,0.10823820052208073
1.0,0.2,0.3,0.7,1.0,0.17357376314557396
1.0,0.2,0.3,0.8,0.0,0.042694310656147365
1.0,0.2,0.3,0.8,0.1,0.05422269864184984
1.0,0.2,0.3,0.8,0.2,0.03535221616161468
1.0,0.2,0.3,0.8,0.3,0.05224639224464385
0.1,0.0,0.3,0.2,1.0,0.5566210682926923
1.0,0.2,0.3,0.8,0.4,0.022456504023834555
1.0,0.2,0.3,0.8,0.5,0.049059409001976424
1.0,0.2,0.3,0.8,0.6,0.05633404881489361
1.0,0.2,0.3,0.8,0.7,0.10150644996318586
1.0,0.2,0.3,0.8,0.8,0.07174691497742318
1.0,0.2,0.3,0.8,0.9,0.11691931612571543
1.0,0.2,0.3,0.8,1.0,0.14883695690944276
1.0,0.2,0.3,0.9,0.0,0.03610319603528163
1.0,0.2,0.3,0.9,0.1,0.022046039375335898
1.0,0.2,0.3,0.9,0.2,0.02876110154074895
0.1,0.0,0.3,0.3,0.0,0.02585959641991378
1.0,0.2,0.3,0.9,0.3,0.021571225557831437
1.0,0.2,0.3,0.9,0.4,0.01175373268377807
1.0,0.2,0.3,0.9,0.5,0.0008610791440715216
1.0,0.2,0.3,0.9,0.6,0.02967552205828704
1.0,0.2,0.3,0.9,0.7,0.07344144741586177
1.0,0.2,0.3,0.9,0.8,0.06104414363736759
1.0,0.2,0.3,0.9,0.9,0.08885431357839134
1.0,0.2,0.3,0.9,1.0,0.13813418556938628
1.0,0.2,0.3,1.0,0.0,0.023310423712457076
1.0,0.2,0.3,1.0,0.1,0.034838811698160006
0.1,0.0,0.3,0.3,0.1,0.031300359959044524
1.0,0.2,0.3,1.0,0.2,0.015968329217924394
1.0,0.2,0.3,1.0,0.3,0.03286250530095401
1.0,0.2,0.3,1.0,0.4,0.0030726170801442677
1.0,0.2,0.3,1.0,0.5,0.009542194747705323
1.0,0.2,0.3,1.0,0.6,0.0008610791440715216
1.0,0.2,0.3,1.0,0.7,0.08212256301949558
1.0,0.2,0.3,1.0,0.8,0.03695016187120333
1.0,0.2,0.3,1.0,0.9,0.09753542918202514
1.0,0.2,0.3,1.0,1.0,0.09832770976026783
1.0,0.3,0.3,0.0,0.0,0.7433576080189078
0.1,0.0,0.3,0.3,0.2,0.03790755656204212
1.0,0.3,0.3,0.0,0.1,0.7075714368286992
1.0,0.3,0.3,0.0,0.2,0.7187419598928164
1.0,0.3,0.3,0.0,0.3,0.7063173054505628
1.0,0.3,0.3,0.0,0.4,0.7513207638863406
1.0,0.3,0.3,0.0,0.5,0.742836330945201
1.0,0.3,0.3,0.0,0.6,0.7893415526923404
1.0,0.3,0.3,0.0,0.7,0.7284391262277193
1.0,0.3,0.3,0.0,0.8,0.8325499980726777
1.0,0.3,0.3,0.0,0.9,0.7676390716140236
1.0,0.3,0.3,0.0,1.0,1.0
0.1,0.0,0.3,0.3,0.3,0.06195893210603082
1.0,0.3,0.3,0.1,0.0,0.6991217926987771
1.0,0.3,0.3,0.1,0.1,0.7014460307097542
1.0,0.3,0.3,0.1,0.2,0.6937560046014508
1.0,0.3,0.3,0.1,0.3,0.7014460307097542
1.0,0.3,0.3,0.1,0.4,0.688606554595297
1.0,0.3,0.3,0.1,0.5,0.7387782582859187
1.0,0.3,0.3,0.1,0.6,0.7724757541141986
1.0,0.3,0.3,0.1,0.7,0.7195593514928769
1.0,0.3,0.3,0.1,0.8,0.7724757541141986
1.0,0.3,0.3,0.1,0.9,0.762767796873215
0.1,0.0,0.3,0.3,0.4,0.08938271941112752
1.0,0.3,0.3,0.1,1.0,0.8211490956823789
1.0,0.3,0.3,0.2,0.0,0.6746395588709875
1.0,0.3,0.3,0.2,0.1,0.6680210781176876
1.0,0.3,0.3,0.2,0.2,0.6746395588709875
1.0,0.3,0.3,0.2,0.3,0.6601160041536959
1.0,0.3,0.3,0.2,0.4,0.6905953142875384
1.0,0.3,0.3,0.2,0.5,0.6552943020781357
1.0,0.3,0.3,0.2,0.6,0.7326246030875713
1.0,0.3,0.3,0.2,0.7,0.6888887675167087
1.0,0.3,0.3,0.2,0.8,0.7652034070810964
0.1,0.0,0.3,0.3,0.5,0.12859199082168096
1.0,0.3,0.3,0.2,0.9,0.684880267522674
1.0,0.3,0.3,0.2,1.0,0.8758023163601681
1.0,0.3,0.3,0.3,0.0,0.6721224818778927
1.0,0.3,0.3,0.3,0.1,0.6705381551107824
1.0,0.3,0.3,0.3,0.2,0.6667566937805665
1.0,0.3,0.3,0.3,0.3,0.6705381551107824
1.0,0.3,0.3,0.3,0.4,0.6616072437744126
1.0,0.3,0.3,0.3,0.5,0.6864939105273333
1.0,0.3,0.3,0.3,0.6,0.71289763929979
1.0,0.3,0.3,0.3,0.7,0.6408970166317519
0.1,0.0,0.3,0.3,0.6,0.23310504944865207
1.0,0.3,0.3,0.3,0.8,0.6737492286265423
1.0,0.3,0.3,0.3,0.9,0.6734758206252761
1.0,0.3,0.3,0.3,1.0,0.7158014288019425
1.0,0.3,0.3,0.4,0.0,0.6319369443987572
1.0,0.3,0.3,0.4,0.1,0.6615074815885357
1.0,0.3,0.3,0.4,0.2,0.6520702717093381
1.0,0.3,0.3,0.4,0.3,0.6536024076245439
1.0,0.3,0.3,0.4,0.4,0.6169303610301243
1.0,0.3,0.3,0.4,0.5,0.61364079486977
1.0,0.3,0.3,0.4,0.6,0.6595025390841786
0.1,0.0,0.3,0.3,0.7,0.23310504944865207
0.0,0.1,0.3,0.1,0.4,0.2015905806393127
1.0,0.3,0.3,0.4,0.7,0.610647956320784
1.0,0.3,0.3,0.4,0.8,0.6749154052467081
1.0,0.3,0.3,0.4,0.9,0.610647956320784
1.0,0.3,0.3,0.4,1.0,0.7750782816247497
1.0,0.3,0.3,0.5,0.0,0.6401097699408337
1.0,0.3,0.3,0.5,0.1,0.5926956299593384
1.0,0.3,0.3,0.5,0.2,0.6251031865722008
1.0,0.3,0.3,0.5,0.3,0.6128289572699193
1.0,0.3,0.3,0.5,0.4,0.6199537365660468
1.0,0.3,0.3,0.5,0.5,0.6195236059611255
0.1,0.0,0.3,0.3,0.8,0.23310504944865207
1.0,0.3,0.3,0.5,0.6,0.6518227659348599
1.0,0.3,0.3,0.5,0.7,0.6183277294701025
1.0,0.3,0.3,0.5,0.8,0.6672356320973903
1.0,0.3,0.3,0.5,0.9,0.6183277294701025
1.0,0.3,0.3,0.5,1.0,0.6767090282792664
1.0,0.3,0.3,0.6,0.0,0.05789599237618362
1.0,0.3,0.3,0.6,0.1,0.06733320225538167
1.0,0.3,0.3,0.6,0.2,0.05789599237618362
1.0,0.3,0.3,0.6,0.3,0.07956145560197025
1.0,0.3,0.3,0.6,0.4,0.07802931968676488
0.1,0.0,0.3,0.3,0.9,0.5299167767696608
1.0,0.3,0.3,0.6,0.5,0.07473975352640919
1.0,0.3,0.3,0.6,0.6,0.10050510750886979
1.0,0.3,0.3,0.6,0.7,0.07174691497742318
1.0,0.3,0.3,0.6,0.8,0.11591797367139936
1.0,0.3,0.3,0.6,0.9,0.07174691497742318
1.0,0.3,0.3,0.6,1.0,0.1565167300587605
1.0,0.3,0.3,0.7,0.0,0.04610456250767514
1.0,0.3,0.3,0.7,0.1,0.05379458861597855
1.0,0.3,0.3,0.7,0.2,0.03945361992181975
1.0,0.3,0.3,0.7,0.3,0.05379458861597855
0.1,0.0,0.3,0.3,1.0,0.5419778821464105
1.0,0.3,0.3,0.7,0.4,0.06108843981210254
1.0,0.3,0.3,0.7,0.5,0.06466680920121565
1.0,0.3,0.3,0.7,0.6,0.09282533435955116
1.0,0.3,0.3,0.7,0.7,0.06401382196421224
1.0,0.3,0.3,0.7,0.8,0.10823820052208073
1.0,0.3,0.3,0.7,0.9,0.0794266881267418
1.0,0.3,0.3,0.7,1.0,0.09832770976026783
1.0,0.3,0.3,0.8,0.0,0.05789599237618362
1.0,0.3,0.3,0.8,0.1,0.04736894684479676
1.0,0.3,0.3,0.8,0.2,0.05789599237618362
0.1,0.0,0.3,0.4,0.0,0.02585959641991378
1.0,0.3,0.3,0.8,0.3,0.03685370874131621
1.0,0.3,0.3,0.8,0.4,0.05789599237618362
1.0,0.3,0.3,0.8,0.5,0.05477549811582428
1.0,0.3,0.3,0.8,0.6,0.10050510750886979
1.0,0.3,0.3,0.8,0.7,0.05633404881489361
1.0,0.3,0.3,0.8,0.8,0.11591797367139936
1.0,0.3,0.3,0.8,0.9,0.07174691497742318
1.0,0.3,0.3,0.8,1.0,0.1371328431150711
1.0,0.3,0.3,0.9,0.0,0.026147443135541414
1.0,0.3,0.3,0.9,0.1,0.03441070167228826
0.1,0.0,0.3,0.4,0.1,0.021758192659708263
1.0,0.3,0.3,0.9,0.2,0.02006973297812991
1.0,0.3,0.3,0.9,0.3,0.03441070167228826
1.0,0.3,0.3,0.9,0.4,0.021571225557831437
1.0,0.3,0.3,0.9,0.5,0.025149594946944548
1.0,0.3,0.3,0.9,0.6,0.057485691999310785
1.0,0.3,0.3,0.9,0.7,0.044629935020521955
1.0,0.3,0.3,0.9,0.8,0.07344144741586177
1.0,0.3,0.3,0.9,0.9,0.06004280118305152
1.0,0.3,0.3,0.9,1.0,0.09296192166294115
1.0,0.3,0.3,1.0,0.0,0.04261350919269885
0.1,0.0,0.3,0.4,0.2,0.0742052336209177
1.0,0.3,0.3,1.0,0.1,0.027985059901106477
1.0,0.3,0.3,1.0,0.2,0.03851210543249378
1.0,0.3,0.3,1.0,0.3,0.01746982179762592
1.0,0.3,0.3,1.0,0.4,0.03186116284663839
1.0,0.3,0.3,1.0,0.5,0.015258283861553174
1.0,0.3,0.3,1.0,0.6,0.045032137838048596
1.0,0.3,0.3,1.0,0.7,0.03695016187120333
1.0,0.3,0.3,1.0,0.8,0.0811212205651804
1.0,0.3,0.3,1.0,0.9,0.05236302803373289
1.0,0.3,0.3,1.0,1.0,0.1371328431150711
0.1,0.0,0.3,0.4,0.3,0.048942947416204814
1.0,0.4,0.3,0.0,0.0,0.6980736167745629
1.0,0.4,0.3,0.0,0.1,0.7115850230727817
1.0,0.4,0.3,0.0,0.2,0.6927078286772367
1.0,0.4,0.3,0.0,0.3,0.7089748589332934
1.0,0.4,0.3,0.0,0.4,0.7293982893899508
1.0,0.4,0.3,0.0,0.5,0.7569665290893471
1.0,0.4,0.3,0.0,0.6,0.7947035140496623
1.0,0.4,0.3,0.0,0.7,0.7422056827492528
1.0,0.4,0.3,0.0,0.8,0.8254108248609968
1.0,0.4,0.3,0.0,0.9,0.7688053854760374
0.1,0.0,0.3,0.4,0.4,0.08954184104541306
1.0,0.4,0.3,0.0,1.0,0.811469379160535
1.0,0.4,0.3,0.1,0.0,0.6949325714224494
1.0,0.4,0.3,0.1,0.1,0.6625802871301874
1.0,0.4,0.3,0.1,0.2,0.6949325714224494
1.0,0.4,0.3,0.1,0.3,0.6613706676874672
1.0,0.4,0.3,0.1,0.4,0.7489100830595675
1.0,0.4,0.3,0.1,0.5,0.6939494716809914
1.0,0.4,0.3,0.1,0.6,0.786242310635732
1.0,0.4,0.3,0.1,0.7,0.6985656168038914
1.0,0.4,0.3,0.1,0.8,0.7696335679821785
0.1,0.0,0.3,0.4,0.5,0.10961785518045288
1.0,0.4,0.3,0.1,0.9,0.6793467100108497
1.0,0.4,0.3,0.1,1.0,0.8541532730381355
1.0,0.4,0.3,0.2,0.0,0.6585232580635514
1.0,0.4,0.3,0.2,0.1,0.6720346643617702
1.0,0.4,0.3,0.2,0.2,0.6531574699662251
1.0,0.4,0.3,0.2,0.3,0.6694245002222818
1.0,0.4,0.3,0.2,0.4,0.6572691266854149
1.0,0.4,0.3,0.2,0.5,0.6587650576423925
1.0,0.4,0.3,0.2,0.6,0.7225743513451266
1.0,0.4,0.3,0.2,0.7,0.7026553240382413
0.1,0.0,0.3,0.4,0.6,0.1291423780621723
0.0,0.1,0.3,0.1,0.5,0.14191820062254137
1.0,0.4,0.3,0.2,0.8,0.7385444126850973
1.0,0.4,0.3,0.2,0.9,0.6860465813846878
1.0,0.4,0.3,0.2,1.0,0.723344786971859
1.0,0.4,0.3,0.3,0.0,0.6479690051909802
1.0,0.4,0.3,0.3,0.1,0.6572144990328611
1.0,0.4,0.3,0.3,0.2,0.6479690051909802
1.0,0.4,0.3,0.3,0.3,0.6613706676874672
1.0,0.4,0.3,0.3,0.4,0.7179022722446484
1.0,0.4,0.3,0.3,0.5,0.6613706676874672
1.0,0.4,0.3,0.3,0.6,0.6915242851421087
0.1,0.0,0.3,0.4,0.7,0.1291423780621723
1.0,0.4,0.3,0.3,0.7,0.6308469021311534
1.0,0.4,0.3,0.3,0.8,0.6749155424885552
1.0,0.4,0.3,0.3,0.9,0.6401982993376019
1.0,0.4,0.3,0.3,1.0,0.7488056061576992
1.0,0.4,0.3,0.4,0.0,0.6318763342238186
1.0,0.4,0.3,0.4,0.1,0.6520704089511853
1.0,0.4,0.3,0.4,0.2,0.6520096615343994
1.0,0.4,0.3,0.4,0.3,0.6143203341324831
1.0,0.4,0.3,0.4,0.4,0.6156156194770492
1.0,0.4,0.3,0.4,0.5,0.6236251469631777
