position,frequency,entailment,distance_from_publisher_date,accurate,score
0.0,1.0,0.3,0.9,0.3,0.8555458738116043
0.9,0.9,0.3,0.5,0.9,0.8588840757398407
0.9,0.9,0.3,0.5,1.0,0.873316401457855
0.9,0.9,0.3,0.6,0.0,0.8485964289054942
0.9,0.9,0.3,0.6,0.1,0.8617421326418726
0.9,0.9,0.3,0.6,0.2,0.8485964289054942
0.9,0.9,0.3,0.6,0.3,0.8664906682534964
0.9,0.9,0.3,0.6,0.4,0.8543147172088944
0.9,0.9,0.3,0.6,0.5,0.8664906682534964
0.9,0.9,0.3,0.6,0.6,0.858886493946236
0.9,0.9,0.3,0.6,0.7,0.8711097595440788
0.0,1.0,0.3,0.9,0.4,0.8458248568374953
0.9,0.9,0.3,0.6,0.8,0.858886493946236
0.9,0.9,0.3,0.6,0.9,0.8695487179013051
0.9,0.9,0.3,0.6,1.0,0.858886493946236
0.9,0.9,0.3,0.7,0.0,0.859807463671111
0.9,0.9,0.3,0.7,0.1,0.85101466888322
0.9,0.9,0.3,0.7,0.2,0.859807463671111
0.9,0.9,0.3,0.7,0.3,0.8505310978762558
0.9,0.9,0.3,0.7,0.4,0.8655706483213562
0.9,0.9,0.3,0.7,0.5,0.8552796334878797
0.9,0.9,0.3,0.7,0.6,0.8667467797063836
0.0,1.0,0.3,0.9,0.5,0.859408804602098
0.9,0.9,0.3,0.7,0.7,0.8588840757398407
0.9,0.9,0.3,0.7,0.8,0.8732707380275005
0.9,0.9,0.3,0.7,0.9,0.8588840757398407
0.9,0.9,0.3,0.7,1.0,0.873316401457855
0.9,0.9,0.3,0.8,0.0,0.8485964289054942
0.9,0.9,0.3,0.8,0.1,0.8617421326418726
0.9,0.9,0.3,0.8,0.2,0.8485964289054942
0.9,0.9,0.3,0.8,0.3,0.8617421326418726
0.9,0.9,0.3,0.8,0.4,0.8495661815972704
0.9,0.9,0.3,0.8,0.5,0.8664906682534964
0.0,1.0,0.3,0.9,0.6,0.849687787627989
0.9,0.9,0.3,0.8,0.6,0.8543147172088944
0.9,0.9,0.3,0.8,0.7,0.8659223638791079
0.9,0.9,0.3,0.8,0.8,0.8543147172088944
0.9,0.9,0.3,0.8,0.9,0.8649769411639633
0.9,0.9,0.3,0.8,1.0,0.8543147172088944
0.9,0.9,0.3,0.9,0.0,0.859807463671111
0.9,0.9,0.3,0.9,0.1,0.85101466888322
0.9,0.9,0.3,0.9,0.2,0.859807463671111
0.9,0.9,0.3,0.9,0.3,0.8505310978762558
0.9,0.9,0.3,0.9,0.4,0.8608221127097325
0.0,1.0,0.3,0.9,0.7,0.859408804602098
0.9,0.9,0.3,0.9,0.5,0.8505310978762558
0.9,0.9,0.3,0.9,0.6,0.8655706483213562
0.9,0.9,0.3,0.9,0.7,0.8543122990024989
0.9,0.9,0.3,0.9,0.8,0.8718408197211036
0.9,0.9,0.3,0.9,0.9,0.8543122990024989
0.9,0.9,0.3,0.9,1.0,0.8687446247205135
0.9,0.9,0.3,1.0,0.0,0.85101466888322
0.9,0.9,0.3,1.0,0.2,0.859807463671111
0.9,0.9,0.3,1.0,0.3,0.8505310978762558
0.9,0.9,0.3,1.0,0.4,0.859807463671111
0.0,1.0,0.3,0.9,0.8,0.849687787627989
0.9,0.9,0.3,1.0,0.5,0.8515008505680319
0.9,0.9,0.3,1.0,0.6,0.8605683257883627
0.9,0.9,0.3,1.0,0.7,0.8552820516942751
0.9,0.9,0.3,1.0,0.8,0.8712747927294667
0.9,0.9,0.3,1.0,0.9,0.8552820516942751
0.9,0.9,0.3,1.0,1.0,0.8681785977288766
0.9,1.0,0.3,0.0,0.0,0.986878344820385
0.9,1.0,0.3,0.0,0.1,0.9998068955213637
0.9,1.0,0.3,0.0,0.2,0.986878344820385
0.9,1.0,0.3,0.0,0.3,1.006476103629696
0.0,1.0,0.3,0.9,0.9,0.8588872034537185
0.9,1.0,0.3,0.0,0.4,0.9991363969110755
0.9,1.0,0.3,0.0,0.5,1.0070421306213329
0.9,1.0,0.3,0.0,0.6,0.9991363969110755
0.9,1.0,0.3,0.0,0.7,1.0126285563972959
0.9,1.0,0.3,0.0,0.8,0.9991363969110755
0.9,1.0,0.3,0.0,0.9,1.012012937469667
0.9,1.0,0.3,0.0,1.0,0.9945646201737339
0.9,1.0,0.3,0.1,0.0,0.9983800360199969
0.9,1.0,0.3,0.1,0.1,0.9844016948489644
0.9,1.0,0.3,0.1,0.2,0.9949843906676825
0.0,1.0,0.3,0.9,1.0,0.8610903231539953
0.9,1.0,0.3,0.1,0.3,0.9839181238420004
0.9,1.0,0.3,0.1,0.4,0.9985888329196434
0.9,1.0,0.3,0.1,0.5,0.9916043991953494
0.9,1.0,0.3,0.1,0.6,1.006272690066597
0.9,1.0,0.3,0.1,0.7,0.9961761759326911
0.9,1.0,0.3,0.1,0.8,1.0196191150147087
0.9,1.0,0.3,0.1,0.9,0.9961761759326911
0.9,1.0,0.3,0.1,1.0,1.0133897546400763
0.9,1.0,0.3,0.2,0.0,0.9839181238420004
0.9,1.0,0.3,0.2,0.1,0.9968466745429791
0.0,1.0,0.3,1.0,0.0,0.8500526524730558
0.9,1.0,0.3,0.2,0.2,0.9839181238420004
0.9,1.0,0.3,0.2,0.3,0.9958320255043579
0.9,1.0,0.3,0.2,0.4,0.9848878765337765
0.9,1.0,0.3,0.2,0.5,0.9963980524959948
0.9,1.0,0.3,0.2,0.6,0.9884923187857374
0.9,1.0,0.3,0.2,0.7,1.0096683354189113
0.9,1.0,0.3,0.2,0.8,0.9961761759326911
0.9,1.0,0.3,0.2,0.9,1.0090527164912824
0.9,1.0,0.3,0.2,1.0,0.9916043991953494
0.9,1.0,0.3,0.3,0.0,0.9933777134870032
0.0,1.0,0.3,1.0,0.1,0.8453386751526833
0.0,0.1,0.3,0.0,1.0,0.9729357555615711
0.9,1.0,0.3,0.3,0.1,0.9818980993868811
0.9,1.0,0.3,0.3,0.2,0.9984380518440302
0.9,1.0,0.3,0.3,0.3,0.981414528379917
0.9,1.0,0.3,0.3,0.4,0.9981262490986271
0.9,1.0,0.3,0.3,0.5,0.9823842810716932
0.9,1.0,0.3,0.3,0.6,1.0017306913505881
0.9,1.0,0.3,0.3,0.7,0.9869560578090348
0.9,1.0,0.3,0.3,0.8,1.0227609734456535
0.9,1.0,0.3,0.3,0.9,0.9946399149559885
0.9,1.0,0.3,0.3,1.0,1.0165316130710211
0.0,1.0,0.3,1.0,0.2,0.8500526524730558
0.9,1.0,0.3,0.4,0.0,0.9776333272536739
0.9,1.0,0.3,0.4,0.1,0.9920981389313553
0.9,1.0,0.3,0.4,0.2,0.9823818628652977
0.9,1.0,0.3,0.4,0.3,0.9958320255043579
0.9,1.0,0.3,0.4,0.4,0.9833516155570738
0.9,1.0,0.3,0.4,0.5,0.9963980524959948
0.9,1.0,0.3,0.4,0.6,0.9869560578090348
0.9,1.0,0.3,0.4,0.7,1.0019844782719578
0.9,1.0,0.3,0.4,0.8,0.9869560578090348
0.9,1.0,0.3,0.4,0.9,1.0013688593443286
0.0,1.0,0.3,1.0,0.3,0.8453386751526833
0.9,1.0,0.3,0.4,1.0,0.9900681382186467
0.9,1.0,0.3,0.5,0.0,0.8617894471951132
0.9,1.0,0.3,0.5,0.1,0.8500473343978392
0.9,1.0,0.3,0.5,0.2,0.8665379828067369
0.9,1.0,0.3,0.5,0.3,0.8543122990024989
0.9,1.0,0.3,0.5,0.4,0.8662841958853671
0.9,1.0,0.3,0.5,0.5,0.8552820516942751
0.9,1.0,0.3,0.5,0.6,0.8698886381373283
0.9,1.0,0.3,0.5,0.7,0.8598538284316167
0.9,1.0,0.3,0.5,0.8,0.8784952392495985
0.0,1.0,0.3,1.0,0.4,0.8500526524730558
0.9,1.0,0.3,0.5,0.9,0.8598538284316167
0.9,1.0,0.3,0.5,1.0,0.8713204561598212
0.9,1.0,0.3,0.6,0.0,0.8505310978762558
0.9,1.0,0.3,0.6,0.1,0.8602560857180955
0.9,1.0,0.3,0.6,0.2,0.8505310978762558
0.9,1.0,0.3,0.6,0.3,0.8639899722910981
0.9,1.0,0.3,0.6,0.4,0.8562493861796558
0.9,1.0,0.3,0.6,0.5,0.864555999282735
0.9,1.0,0.3,0.6,0.6,0.8598538284316167
0.9,1.0,0.3,0.6,0.7,0.8701424250586981
0.0,1.0,0.3,1.0,0.5,0.849687787627989
0.9,1.0,0.3,0.6,0.8,0.8598538284316167
0.9,1.0,0.3,0.6,0.9,0.8695268061310688
0.9,1.0,0.3,0.6,1.0,0.8552820516942751
0.9,1.0,0.3,0.7,0.0,0.8617894471951132
0.9,1.0,0.3,0.7,0.1,0.8500473343978392
0.9,1.0,0.3,0.7,0.2,0.8617894471951132
0.9,1.0,0.3,0.7,0.3,0.849563763390875
0.9,1.0,0.3,0.7,0.4,0.8665379828067369
0.9,1.0,0.3,0.7,0.5,0.8552820516942751
0.9,1.0,0.3,0.7,0.6,0.8662841958853671
0.0,1.0,0.3,1.0,0.6,0.8539155832635495
0.9,1.0,0.3,0.7,0.7,0.8598538284316167
0.9,1.0,0.3,0.7,0.8,0.8784952392495985
0.9,1.0,0.3,0.7,0.9,0.8598538284316167
0.9,1.0,0.3,0.7,1.0,0.8681785977288766
0.9,1.0,0.3,0.8,0.0,0.8505310978762558
0.9,1.0,0.3,0.8,0.1,0.8602560857180955
0.9,1.0,0.3,0.8,0.2,0.8505310978762558
0.9,1.0,0.3,0.8,0.3,0.8592414366794742
0.9,1.0,0.3,0.8,0.4,0.8515008505680319
0.9,1.0,0.3,0.8,0.5,0.864555999282735
0.0,1.0,0.3,1.0,0.7,0.849687787627989
0.9,1.0,0.3,0.8,0.6,0.8562493861796558
0.9,1.0,0.3,0.8,0.7,0.8655706483213562
0.9,1.0,0.3,0.8,0.8,0.8552820516942751
0.9,1.0,0.3,0.8,0.9,0.8640096066785826
0.9,1.0,0.3,0.8,1.0,0.8552820516942751
0.9,1.0,0.3,0.9,0.0,0.8607747981564919
0.9,1.0,0.3,0.9,0.1,0.85101466888322
0.9,1.0,0.3,0.9,0.2,0.8608784774108797
0.9,1.0,0.3,0.9,0.3,0.8505310978762558
0.9,1.0,0.3,0.9,0.4,0.8615813237040979
0.0,1.0,0.3,1.0,0.8,0.8539155832635495
0.9,1.0,0.3,0.9,0.5,0.849563763390875
0.9,1.0,0.3,0.9,0.6,0.8661200609127455
0.9,1.0,0.3,0.9,0.7,0.8543122990024989
0.9,1.0,0.3,0.9,0.8,0.873759327539635
0.9,1.0,0.3,0.9,0.9,0.8543122990024989
0.9,1.0,0.3,0.9,1.0,0.8687446247205135
0.9,1.0,0.3,1.0,0.0,0.85101466888322
0.9,1.0,0.3,1.0,0.2,0.8655098161984227
0.9,1.0,0.3,1.0,0.3,0.8505310978762558
0.9,1.0,0.3,1.0,0.4,0.866524465237044
0.0,1.0,0.3,1.0,0.9,0.849687787627989
0.9,1.0,0.3,1.0,0.5,0.849563763390875
0.9,1.0,0.3,1.0,0.6,0.8624247331360975
0.9,1.0,0.3,1.0,0.7,0.8543122990024989
0.9,1.0,0.3,1.0,0.8,0.864644892619567
0.9,1.0,0.3,1.0,0.9,0.8543122990024989
0.9,1.0,0.3,1.0,1.0,0.8686692074547503
1.0,0.0,0.3,0.0,0.0,1.007608522117545
1.0,0.0,0.3,0.0,0.1,1.00664122000127
1.0,0.0,0.3,0.0,0.2,1.007608522117545
1.0,0.0,0.3,0.0,0.3,1.0008662797454677
0.0,1.0,0.3,1.0,1.0,0.8603305574417798
1.0,0.0,0.3,0.0,0.4,1.0121852981860888
1.0,0.0,0.3,0.0,0.5,1.0116637294068151
1.0,0.0,0.3,0.0,0.6,1.0116636970377095
1.0,0.0,0.3,0.0,0.7,1.035201092501619
1.0,0.0,0.3,0.0,0.8,1.021854602815296
1.0,0.0,0.3,0.0,0.9,1.058800583647907
1.0,0.0,0.3,0.0,1.0,1.0743813192363283
1.0,0.0,0.3,0.1,0.0,1.0010998970826548
1.0,0.0,0.3,0.1,0.1,1.0020671991989298
1.0,0.0,0.3,0.1,0.2,0.9954234863832916
0.1,0.0,0.3,0.0,0.0,1.0046831513249652
0.0,0.1,0.3,0.1,0.0,0.856486306041013
1.0,0.0,0.3,0.1,0.3,0.9915616879277355
1.0,0.0,0.3,0.1,0.4,0.9953249568268524
1.0,0.0,0.3,0.1,0.5,1.0061223741190943
1.0,0.0,0.3,0.1,0.6,1.0061224064882
1.0,0.0,0.3,0.1,0.7,1.0194688314363116
1.0,0.0,0.3,0.1,0.8,1.0163133122657864
1.0,0.0,0.3,0.1,0.9,1.029659737213898
1.0,0.0,0.3,0.1,1.0,1.0567119245515932
1.0,0.0,0.3,0.2,0.0,1.0010998647135492
1.0,0.0,0.3,0.2,0.1,0.9963908208686724
0.1,0.0,0.3,0.0,0.1,1.0057232632871749
1.0,0.0,0.3,0.2,0.2,0.995423454014186
1.0,0.0,0.3,0.2,0.3,0.9949573656491555
1.0,0.0,0.3,0.2,0.4,0.9953249244577467
1.0,0.0,0.3,0.2,0.5,0.9984385493412463
1.0,0.0,0.3,0.2,0.6,0.9984385169721407
1.0,0.0,0.3,0.2,0.7,1.0194688638054172
1.0,0.0,0.3,0.2,0.8,1.0061223741190943
1.0,0.0,0.3,0.2,0.9,1.0296597695830036
1.0,0.0,0.3,0.2,1.0,1.0452405051714249
1.0,0.0,0.3,0.3,0.0,0.9954234863832916
0.1,0.0,0.3,0.0,0.2,1.0107818149504753
1.0,0.0,0.3,0.3,0.1,0.9963907884995666
1.0,0.0,0.3,0.3,0.2,0.9954234863832916
1.0,0.0,0.3,0.3,0.3,0.9949573332800499
1.0,0.0,0.3,0.3,0.4,0.9953249568268524
1.0,0.0,0.3,0.3,0.5,0.9984385169721407
1.0,0.0,0.3,0.3,0.6,0.9984385493412463
1.0,0.0,0.3,0.3,0.7,1.011784974289358
1.0,0.0,0.3,0.3,0.8,0.9984385493412463
1.0,0.0,0.3,0.3,0.9,1.0194688314363116
1.0,0.0,0.3,0.3,1.0,1.026761726109027
0.1,0.0,0.3,0.0,0.3,1.0047397442047903
1.0,0.0,0.3,0.4,0.0,0.9891386574258596
1.0,0.0,0.3,0.4,0.1,0.9948545598919697
1.0,0.0,0.3,0.4,0.2,0.9938871930374834
1.0,0.0,0.3,0.4,0.3,0.9934211046724529
1.0,0.0,0.3,0.4,0.4,0.9900254269510328
1.0,0.0,0.3,0.4,0.5,0.9932670947017704
1.0,0.0,0.3,0.4,0.6,0.996902255995438
1.0,0.0,0.3,0.4,0.7,1.0019608400278441
1.0,0.0,0.3,0.4,0.8,0.988614350341521
1.0,0.0,0.3,0.4,0.9,1.0019608400278441
0.1,0.0,0.3,0.0,0.4,1.035833578308536
1.0,0.0,0.3,0.4,1.0,1.0252254327632189
1.0,0.0,0.3,0.5,0.0,0.9891386897949652
1.0,0.0,0.3,0.5,0.1,0.9901059919112403
1.0,0.0,0.3,0.5,0.2,0.993887225406589
1.0,0.0,0.3,0.5,0.3,0.9934210723033473
1.0,0.0,0.3,0.5,0.4,0.9817375536662214
1.0,0.0,0.3,0.5,0.5,0.9849791566787478
1.0,0.0,0.3,0.5,0.6,0.9886143827106266
1.0,0.0,0.3,0.5,0.7,1.0019608076587385
1.0,0.0,0.3,0.5,0.8,0.9886143827106266
0.1,0.0,0.3,0.0,0.5,1.0546731292999931
1.0,0.0,0.3,0.5,0.9,1.0019608076587385
1.0,0.0,0.3,0.5,1.0,1.017541607985371
1.0,0.0,0.3,0.6,0.0,0.8537485223945245
1.0,0.0,0.3,0.6,0.1,0.8547158892490109
1.0,0.0,0.3,0.6,0.2,0.8532824016603883
1.0,0.0,0.3,0.6,0.3,0.8580309696411177
1.0,0.0,0.3,0.6,0.4,0.8546352919196977
1.0,0.0,0.3,0.6,0.5,0.8541137231404238
1.0,0.0,0.3,0.6,0.6,0.8578769273013295
1.0,0.0,0.3,0.6,0.7,0.8701187868145839
0.1,0.0,0.3,0.0,0.6,1.0546731292999931
1.0,0.0,0.3,0.6,0.8,0.8615121209641027
1.0,0.0,0.3,0.6,0.9,0.8701187868145839
1.0,0.0,0.3,0.6,1.0,0.8809596985671637
1.0,0.0,0.3,0.7,0.0,0.8537485547636301
1.0,0.0,0.3,0.7,0.1,0.8547158568799051
1.0,0.0,0.3,0.7,0.2,0.8532824340294939
1.0,0.0,0.3,0.7,0.3,0.8532824016603883
1.0,0.0,0.3,0.7,0.4,0.8546353242888033
1.0,0.0,0.3,0.7,0.5,0.8541136907713182
1.0,0.0,0.3,0.7,0.6,0.8578769596704351
0.1,0.0,0.3,0.0,0.7,1.0546731292999931
1.0,0.0,0.3,0.7,0.7,0.8701187544454785
1.0,0.0,0.3,0.7,0.8,0.8615121533332083
1.0,0.0,0.3,0.7,0.9,0.8701187544454785
1.0,0.0,0.3,0.7,1.0,0.8809597309362693
1.0,0.0,0.3,0.8,0.0,0.849961715695288
1.0,0.0,0.3,0.8,0.1,0.8547158892490109
1.0,0.0,0.3,0.8,0.2,0.8494955949611518
1.0,0.0,0.3,0.8,0.3,0.8532824340294939
1.0,0.0,0.3,0.8,0.4,0.8460999496088374
1.0,0.0,0.3,0.8,0.5,0.8541137231404238
0.1,0.0,0.3,0.0,0.8,1.0546731292999931
1.0,0.0,0.3,0.8,0.6,0.854090120602093
1.0,0.0,0.3,0.8,0.7,0.8701187868145839
1.0,0.0,0.3,0.8,0.8,0.8577253142648662
1.0,0.0,0.3,0.8,0.9,0.8701187868145839
1.0,0.0,0.3,0.8,1.0,0.8771728918679272
1.0,0.0,0.3,0.9,0.0,0.8491767780262883
1.0,0.0,0.3,0.9,0.1,0.846357273443327
1.0,0.0,0.3,0.9,0.2,0.8487106572921521
1.0,0.0,0.3,0.9,0.3,0.84492381822381
1.0,0.0,0.3,0.9,0.4,0.8453150119398376
0.1,0.0,0.3,0.0,0.9,1.0546731292999931
1.0,0.0,0.3,0.9,0.5,0.8410065717231161
1.0,0.0,0.3,0.9,0.6,0.849541946403082
1.0,0.0,0.3,0.9,0.7,0.8581249773461269
1.0,0.0,0.3,0.9,0.8,0.8569403765958665
1.0,0.0,0.3,0.9,0.9,0.8617601710089001
1.0,0.0,0.3,0.9,1.0,0.8763879541989275
1.0,0.0,0.3,1.0,0.0,0.8453899389579462
1.0,0.0,0.3,1.0,0.1,0.8501441125116691
1.0,0.0,0.3,1.0,0.2,0.84492381822381
1.0,0.0,0.3,1.0,0.3,0.8487106572921521
0.1,0.0,0.3,0.0,1.0,1.0508262139666804
0.0,0.1,0.3,0.1,0.1,0.8542316685720299
1.0,0.0,0.3,1.0,0.4,0.8415281728714955
1.0,0.0,0.3,1.0,0.5,0.8447934107914582
1.0,0.0,0.3,1.0,0.6,0.8410065717231161
1.0,0.0,0.3,1.0,0.7,0.861911816414469
1.0,0.0,0.3,1.0,0.8,0.8531535375275245
1.0,0.0,0.3,1.0,0.9,0.8655470100772422
1.0,0.0,0.3,1.0,1.0,0.8726011151305854
1.0,0.1,0.3,0.0,0.0,1.0102716858623892
1.0,0.1,0.3,0.0,0.1,1.006287086237123
1.0,0.1,0.3,0.0,0.2,1.0107586008612575
0.1,0.0,0.3,0.1,0.0,0.8514779616006429
1.0,0.1,0.3,0.0,0.3,1.004261925097782
1.0,0.1,0.3,0.0,0.4,1.0142328430033039
1.0,0.1,0.3,0.0,0.5,1.0116637294068151
1.0,0.1,0.3,0.0,0.6,1.023902147632511
1.0,0.1,0.3,0.0,0.7,1.035201092501619
1.0,0.1,0.3,0.0,0.8,1.0353735346435737
1.0,0.1,0.3,0.0,0.9,1.0473291966368445
1.0,0.1,0.3,0.0,1.0,1.0764288640535433
1.0,0.1,0.3,0.1,0.0,1.004294199744119
1.0,0.1,0.3,0.1,0.1,1.0057285114709948
0.1,0.0,0.3,0.1,0.1,0.8551629368235146
1.0,0.1,0.3,0.1,0.2,1.0006900756630293
1.0,0.1,0.3,0.1,0.3,0.9995859800374957
1.0,0.1,0.3,0.1,0.4,0.997906058767083
1.0,0.1,0.3,0.1,0.5,1.01075102087654
1.0,0.1,0.3,0.1,0.6,1.0087035084284306
1.0,0.1,0.3,0.1,0.7,1.0240974781937575
1.0,0.1,0.3,0.1,0.8,1.0087035084284306
1.0,0.1,0.3,0.1,0.9,1.034288383971344
1.0,0.1,0.3,0.1,1.0,1.0478216394807613
1.0,0.1,0.3,0.2,0.0,1.0047303629437738
0.1,0.0,0.3,0.1,0.2,0.8523995418019735
1.0,0.1,0.3,0.2,0.1,0.9950693526191445
1.0,0.1,0.3,0.2,0.2,0.9995408672432791
1.0,0.1,0.3,0.2,0.3,0.9949573656491555
1.0,0.1,0.3,0.2,0.4,0.9973724692749618
1.0,0.1,0.3,0.2,0.5,0.9984385493412463
1.0,0.1,0.3,0.2,0.6,1.0004860617893558
1.0,0.1,0.3,0.2,0.7,1.0194688638054172
1.0,0.1,0.3,0.2,0.8,1.0081699189363094
1.0,0.1,0.3,0.2,0.9,1.0194688638054172
1.0,0.1,0.3,0.2,1.0,1.04728804998864
0.1,0.0,0.3,0.1,0.3,0.8758224464857893
1.0,0.1,0.3,0.3,0.0,0.9960366871045252
1.0,0.1,0.3,0.3,0.1,0.9974709988314011
1.0,0.1,0.3,0.3,0.2,0.9970064397963013
1.0,0.1,0.3,0.3,0.3,0.997004878097265
1.0,0.1,0.3,0.3,0.4,0.9953249568268524
1.0,0.1,0.3,0.3,0.5,0.9968508681265825
1.0,0.1,0.3,0.3,0.6,0.9984385493412463
1.0,0.1,0.3,0.3,0.7,1.0138325191065733
1.0,0.1,0.3,0.3,0.8,0.9984385493412463
1.0,0.1,0.3,0.3,0.9,1.0132284705996097
0.1,0.0,0.3,0.1,0.4,0.8828126275908286
1.0,0.1,0.3,0.3,1.0,1.026761726109027
1.0,0.1,0.3,0.4,0.0,0.9927691556560844
1.0,0.1,0.3,0.4,0.1,0.9935330916424419
1.0,0.1,0.3,0.4,0.2,0.9969020723400791
1.0,0.1,0.3,0.4,0.3,0.9934211046724529
1.0,0.1,0.3,0.4,0.4,0.9920729717682479
1.0,0.1,0.3,0.4,0.5,0.9932670947017704
1.0,0.1,0.3,0.4,0.6,0.9906618951587361
1.0,0.1,0.3,0.4,0.7,1.0019608400278441
1.0,0.1,0.3,0.4,0.8,0.9906618951587361
0.1,0.0,0.3,0.1,0.5,0.9627694998245676
1.0,0.1,0.3,0.4,0.9,1.0019608400278441
1.0,0.1,0.3,0.4,1.0,1.0273186410107884
1.0,0.1,0.3,0.5,0.0,0.9859650838169626
1.0,0.1,0.3,0.5,0.1,0.9911862022430746
1.0,0.1,0.3,0.5,0.2,0.9906016324585971
1.0,0.1,0.3,0.5,0.3,0.9871807114666453
1.0,0.1,0.3,0.5,0.4,0.9779507469669849
1.0,0.1,0.3,0.5,0.5,0.9870267014959628
1.0,0.1,0.3,0.5,0.6,0.9848275760113901
1.0,0.1,0.3,0.5,0.7,1.0040083524759535
0.1,0.0,0.3,0.1,0.6,0.9637392525163437
1.0,0.1,0.3,0.5,0.8,0.9848275760113901
1.0,0.1,0.3,0.5,0.9,1.0040083524759535
1.0,0.1,0.3,0.5,1.0,1.0137548012861344
1.0,0.1,0.3,0.6,0.0,0.8567634016971203
1.0,0.1,0.3,0.6,0.1,0.8496076143002466
1.0,0.1,0.3,0.6,0.2,0.8562972809629841
1.0,0.1,0.3,0.6,0.3,0.8542441629418812
1.0,0.1,0.3,0.6,0.4,0.8566828367369127
1.0,0.1,0.3,0.6,0.5,0.8503269164411873
1.0,0.1,0.3,0.6,0.6,0.8599244721185445
0.1,0.0,0.3,0.1,0.7,0.9637392525163437
1.0,0.1,0.3,0.6,0.7,0.8663319801153474
1.0,0.1,0.3,0.6,0.8,0.8635596657813178
1.0,0.1,0.3,0.6,0.9,0.8663319801153474
1.0,0.1,0.3,0.6,1.0,0.8830529068147331
1.0,0.1,0.3,0.7,0.0,0.8505749487856272
1.0,0.1,0.3,0.7,0.1,0.8557960672117396
1.0,0.1,0.3,0.7,0.2,0.8504629618156382
1.0,0.1,0.3,0.7,0.3,0.8553299464776034
1.0,0.1,0.3,0.7,0.4,0.8508485175895668
1.0,0.1,0.3,0.7,0.5,0.8561612355885333
0.1,0.0,0.3,0.1,0.8,0.9637392525163437
1.0,0.1,0.3,0.7,0.6,0.8540901529711986
1.0,0.1,0.3,0.7,0.7,0.8721662992626935
1.0,0.1,0.3,0.7,0.8,0.8577253466339718
1.0,0.1,0.3,0.7,0.9,0.8721662992626935
1.0,0.1,0.3,0.7,1.0,0.8771729242370329
1.0,0.1,0.3,0.8,0.0,0.8567634016971203
1.0,0.1,0.3,0.8,0.1,0.8496076143002466
1.0,0.1,0.3,0.8,0.2,0.8562972809629841
1.0,0.1,0.3,0.8,0.3,0.8494956273302575
1.0,0.1,0.3,0.8,0.4,0.8519343011252889
0.1,0.0,0.3,0.1,0.9,0.9637392525163437
0.0,0.1,0.3,0.1,0.2,0.8808220564224302
1.0,0.1,0.3,0.8,0.5,0.8503269164411873
1.0,0.1,0.3,0.8,0.6,0.8599244721185445
1.0,0.1,0.3,0.8,0.7,0.8626967864525742
1.0,0.1,0.3,0.8,0.8,0.8635596657813178
1.0,0.1,0.3,0.8,0.9,0.8663319801153474
1.0,0.1,0.3,0.8,1.0,0.8830529068147331
1.0,0.1,0.3,0.9,0.0,0.8460031720482856
1.0,0.1,0.3,0.9,0.1,0.8512242904743977
1.0,0.1,0.3,0.9,0.2,0.8458911850782964
1.0,0.1,0.3,0.9,0.3,0.8507581697402615
0.1,0.0,0.3,0.1,1.0,0.9665839183539149
1.0,0.1,0.3,0.9,0.4,0.8415282052406011
1.0,0.1,0.3,0.9,0.5,0.8468409232395676
1.0,0.1,0.3,0.9,0.6,0.8457551397038455
1.0,0.1,0.3,0.9,0.7,0.8639593288625785
1.0,0.1,0.3,0.9,0.8,0.85315356989663
1.0,0.1,0.3,0.9,0.9,0.8675945225253517
1.0,0.1,0.3,0.9,1.0,0.872601147499691
1.0,0.1,0.3,1.0,0.0,0.8521916249597785
1.0,0.1,0.3,1.0,0.1,0.8450358375629048
1.0,0.1,0.3,1.0,0.2,0.8517255042256423
0.1,0.0,0.3,0.2,0.0,0.8533835847150263
1.0,0.1,0.3,1.0,0.3,0.8449238505929156
1.0,0.1,0.3,1.0,0.4,0.8473625243879471
1.0,0.1,0.3,1.0,0.5,0.8410066040922217
1.0,0.1,0.3,1.0,0.6,0.8468409232395676
1.0,0.1,0.3,1.0,0.7,0.8581250097152325
1.0,0.1,0.3,1.0,0.8,0.8589878890439759
1.0,0.1,0.3,1.0,0.9,0.8617602033780057
1.0,0.1,0.3,1.0,1.0,0.8784811300773915
1.0,0.2,0.3,0.0,0.0,1.0121087453794235
1.0,0.2,0.3,0.0,0.1,1.0160828466649365
0.1,0.0,0.3,0.2,0.1,0.8481858450945847
1.0,0.2,0.3,0.0,0.2,1.0121087453794235
1.0,0.2,0.3,0.0,0.3,1.0104064359655736
1.0,0.2,0.3,0.0,0.4,1.0094955596075657
1.0,0.2,0.3,0.0,0.5,1.013711209485819
1.0,0.2,0.3,0.0,0.6,1.0116637294068151
1.0,0.2,0.3,0.0,0.7,1.0372485725806229
1.0,0.2,0.3,0.0,0.8,1.0218546351844016
1.0,0.2,0.3,0.0,0.9,1.0487199595916856
1.0,0.2,0.3,0.0,1.0,1.0629099645943711
1.0,0.2,0.3,0.1,0.0,1.0074570979266633
0.1,0.0,0.3,0.2,0.2,0.8630536877314587
1.0,0.2,0.3,0.1,0.1,1.0101053929157722
1.0,0.2,0.3,0.1,0.2,1.0017806872273
1.0,0.2,0.3,0.1,0.3,1.0032144613199228
1.0,0.2,0.3,0.1,0.4,1.000569157773716
1.0,0.2,0.3,0.1,0.5,1.0087035084284306
1.0,0.2,0.3,0.1,0.6,1.0107509885074346
